scenario,seed,selector,strat,exp_t,fail,excess_fail,oracle_strat,oracle_exp,gap_pct,attain_pct
light_sparse,2040,random,random,22.2717,0,0,tob,2.5281,780.953,11.35
light_sparse,2040,seq,seq,15.8923,0,0,tob,2.5281,528.616,15.91
light_sparse,2040,near,near,4.8034,0,0,tob,2.5281,89.997,52.63
light_sparse,2040,score,score,3.7102,0,0,tob,2.5281,46.755,68.14
light_sparse,2040,awra,awra,2.7205,0,0,tob,2.5281,7.608,92.93
light_sparse,2040,cb,cb,3.0247,0,0,tob,2.5281,19.642,83.58
light_sparse,2040,tob,tob,2.5281,0,0,tob,2.5281,0.0,100.0
light_sparse,2041,det_holistic,awra,3.969,0,0,tob,3.6387,9.077,91.68
light_sparse,2041,det_lexicographic,awra,3.969,0,0,tob,3.6387,9.077,91.68
light_sparse,2041,det_speed,tob,3.6387,0,0,tob,3.6387,0.0,100.0
light_sparse,2041,random,random,21.6967,0,0,tob,3.6387,496.275,16.77
light_sparse,2041,seq,seq,18.3421,0,0,tob,3.6387,404.084,19.84
light_sparse,2041,near,near,5.8132,0,0,tob,3.6387,59.759,62.59
light_sparse,2041,score,score,4.7516,0,0,tob,3.6387,30.586,76.58
light_sparse,2041,awra,awra,3.969,0,0,tob,3.6387,9.077,91.68
light_sparse,2041,cb,cb,4.547,0,0,tob,3.6387,24.961,80.03
light_sparse,2041,tob,tob,3.6387,0,0,tob,3.6387,0.0,100.0
light_sparse,2042,det_holistic,awra,3.2221,0,0,tob,2.843,13.335,88.23
light_sparse,2042,det_lexicographic,awra,3.2221,0,0,tob,2.843,13.335,88.23
light_sparse,2042,det_speed,tob,2.843,0,0,tob,2.843,0.0,100.0
light_sparse,2042,random,random,29.0864,0,0,tob,2.843,923.095,9.77
light_sparse,2042,seq,seq,25.1787,0,0,tob,2.843,785.643,11.29
light_sparse,2042,near,near,6.0149,0,0,tob,2.843,111.57,47.27
light_sparse,2042,score,score,4.892,0,0,tob,2.843,72.072,58.12
light_sparse,2042,awra,awra,3.2221,0,0,tob,2.843,13.335,88.23
light_sparse,2042,cb,cb,3.5982,0,0,tob,2.843,26.566,79.01
light_sparse,2042,tob,tob,2.843,0,0,tob,2.843,0.0,100.0
light_sparse,2043,det_holistic,awra,2.6181,0,0,tob,2.4258,7.926,92.66
light_sparse,2043,det_lexicographic,awra,2.6181,0,0,tob,2.4258,7.926,92.66
light_sparse,2043,det_speed,tob,2.4258,0,0,tob,2.4258,0.0,100.0
light_sparse,2043,random,random,18.7835,0,0,tob,2.4258,674.321,12.91
light_sparse,2043,seq,seq,14.7282,0,0,tob,2.4258,507.147,16.47
light_sparse,2043,near,near,5.1724,0,0,tob,2.4258,113.223,46.9
light_sparse,2043,score,score,4.3369,0,0,tob,2.4258,78.782,55.93
light_sparse,2043,awra,awra,2.6181,0,0,tob,2.4258,7.926,92.66
light_sparse,2043,cb,cb,2.9195,0,0,tob,2.4258,20.352,83.09
light_sparse,2043,tob,tob,2.4258,0,0,tob,2.4258,0.0,100.0
light_sparse,2044,det_holistic,awra,2.9983,0,0,tob,2.3892,25.494,79.69
light_sparse,2044,det_lexicographic,awra,2.9983,0,0,tob,2.3892,25.494,79.69
light_sparse,2044,det_speed,tob,2.3892,0,0,tob,2.3892,0.0,100.0
light_sparse,2044,random,random,19.7589,0,0,tob,2.3892,727.002,12.09
light_sparse,2044,seq,seq,17.9643,0,0,tob,2.3892,651.89,13.3
light_sparse,2044,near,near,5.0515,0,0,tob,2.3892,111.429,47.3
light_sparse,2044,score,score,3.9214,0,0,tob,2.3892,64.131,60.93
light_sparse,2044,awra,awra,2.9983,0,0,tob,2.3892,25.494,79.69
light_sparse,2044,cb,cb,2.8793,0,0,tob,2.3892,20.512,82.98
light_sparse,2044,tob,tob,2.3892,0,0,tob,2.3892,0.0,100.0
light_sparse,2045,det_holistic,awra,2.7458,0,0,tob,2.3835,15.198,86.81
light_sparse,2045,det_lexicographic,awra,2.7458,0,0,tob,2.3835,15.198,86.81
light_sparse,2045,det_speed,tob,2.3835,0,0,tob,2.3835,0.0,100.0
light_sparse,2045,random,random,18.898,0,0,tob,2.3835,692.853,12.61
light_sparse,2045,seq,seq,19.786,0,0,tob,2.3835,730.108,12.05
light_sparse,2045,near,near,4.7579,0,0,tob,2.3835,99.612,50.1
light_sparse,2045,score,score,3.3607,0,0,tob,2.3835,40.996,70.92
light_sparse,2045,awra,awra,2.7458,0,0,tob,2.3835,15.198,86.81
light_sparse,2045,cb,cb,2.893,0,0,tob,2.3835,21.374,82.39
light_sparse,2045,tob,tob,2.3835,0,0,tob,2.3835,0.0,100.0
light_sparse,2046,det_holistic,awra,3.6543,0,0,tob,3.3592,8.785,91.92
light_sparse,2046,det_lexicographic,awra,3.6543,0,0,tob,3.3592,8.785,91.92
light_sparse,2046,det_speed,tob,3.3592,0,0,tob,3.3592,0.0,100.0
light_sparse,2046,random,random,22.4374,0,0,tob,3.3592,567.944,14.97
light_sparse,2046,seq,seq,12.6408,0,0,tob,3.3592,276.306,26.57
light_sparse,2046,near,near,6.1086,0,0,tob,3.3592,81.85,54.99
light_sparse,2046,score,score,5.9262,0,0,tob,3.3592,76.417,56.68
light_sparse,2046,awra,awra,3.6543,0,0,tob,3.3592,8.785,91.92
light_sparse,2046,cb,cb,4.24,0,0,tob,3.3592,26.221,79.23
light_sparse,2046,tob,tob,3.3592,0,0,tob,3.3592,0.0,100.0
light_sparse,2047,det_holistic,awra,3.5781,0,0,tob,3.3653,6.322,94.05
light_sparse,2047,det_lexicographic,awra,3.5781,0,0,tob,3.3653,6.322,94.05
light_sparse,2047,det_speed,tob,3.3653,0,0,tob,3.3653,0.0,100.0
light_sparse,2047,random,random,13.9252,0,0,tob,3.3653,313.784,24.17
light_sparse,2047,seq,seq,17.4549,0,0,tob,3.3653,418.668,19.28
light_sparse,2047,near,near,6.5122,0,0,tob,3.3653,93.507,51.68
light_sparse,2047,score,score,5.5701,0,0,tob,3.3653,65.516,60.42
light_sparse,2047,awra,awra,3.5781,0,0,tob,3.3653,6.322,94.05
light_sparse,2047,cb,cb,4.1682,0,0,tob,3.3653,23.856,80.74
light_sparse,2047,tob,tob,3.3653,0,0,tob,3.3653,0.0,100.0
light_sparse,2048,det_holistic,awra,3.9011,0,0,tob,3.6765,6.109,94.24
light_sparse,2048,det_lexicographic,awra,3.9011,0,0,tob,3.6765,6.109,94.24
light_sparse,2048,det_speed,tob,3.6765,0,0,tob,3.6765,0.0,100.0
light_sparse,2048,random,random,20.7355,0,0,tob,3.6765,463.999,17.73
light_sparse,2048,seq,seq,20.3423,0,0,tob,3.6765,453.306,18.07
light_sparse,2048,near,near,5.2371,0,0,tob,3.6765,42.447,70.2
light_sparse,2048,score,score,4.351,0,0,tob,3.6765,18.345,84.5
light_sparse,2048,awra,awra,3.9011,0,0,tob,3.6765,6.109,94.24
light_sparse,2048,cb,cb,4.5733,0,0,tob,3.6765,24.392,80.39
light_sparse,2048,tob,tob,3.6765,0,0,tob,3.6765,0.0,100.0
light_sparse,2049,det_holistic,awra,2.5769,0,0,tob,2.3813,8.213,92.41
light_sparse,2049,det_lexicographic,awra,2.5769,0,0,tob,2.3813,8.213,92.41
light_sparse,2049,det_speed,tob,2.3813,0,0,tob,2.3813,0.0,100.0
light_sparse,2049,random,random,18.2331,0,0,tob,2.3813,665.667,13.06
light_sparse,2049,seq,seq,17.0337,0,0,tob,2.3813,615.301,13.98
light_sparse,2049,near,near,6.1443,0,0,tob,2.3813,158.019,38.76
light_sparse,2049,score,score,4.1462,0,0,tob,2.3813,74.113,57.43
light_sparse,2049,awra,awra,2.5769,0,0,tob,2.3813,8.213,92.41
light_sparse,2049,cb,cb,2.8415,0,0,tob,2.3813,19.322,83.81
light_sparse,2049,tob,tob,2.3813,0,0,tob,2.3813,0.0,100.0
light_sparse,2050,det_holistic,awra,4.2802,0,0,tob,4.1595,2.902,97.18
light_sparse,2050,det_lexicographic,awra,4.2802,0,0,tob,4.1595,2.902,97.18
light_sparse,2050,det_speed,tob,4.1595,0,0,tob,4.1595,0.0,100.0
light_sparse,2050,random,random,22.0743,0,0,tob,4.1595,430.691,18.84
light_sparse,2050,seq,seq,18.1652,0,0,tob,4.1595,336.711,22.9
light_sparse,2050,near,near,5.3124,0,0,tob,4.1595,27.716,78.3
light_sparse,2050,score,score,4.9576,0,0,tob,4.1595,19.185,83.9
light_sparse,2050,awra,awra,4.2802,0,0,tob,4.1595,2.902,97.18
light_sparse,2050,cb,cb,5.1209,0,0,tob,4.1595,23.112,81.23
light_sparse,2050,tob,tob,4.1595,0,0,tob,4.1595,0.0,100.0
light_sparse,2051,det_holistic,awra,3.6587,0,0,tob,3.1883,14.754,87.14
light_sparse,2051,det_lexicographic,awra,3.6587,0,0,tob,3.1883,14.754,87.14
light_sparse,2051,det_speed,tob,3.1883,0,0,tob,3.1883,0.0,100.0
light_sparse,2051,random,random,17.6737,0,0,tob,3.1883,454.327,18.04
light_sparse,2051,seq,seq,17.1192,0,0,tob,3.1883,436.935,18.62
light_sparse,2051,near,near,5.9248,0,0,tob,3.1883,85.828,53.81
light_sparse,2051,score,score,5.2541,0,0,tob,3.1883,64.793,60.68
light_sparse,2051,awra,awra,3.6587,0,0,tob,3.1883,14.754,87.14
light_sparse,2051,cb,cb,3.925,0,0,tob,3.1883,23.105,81.23
light_sparse,2051,tob,tob,3.1883,0,0,tob,3.1883,0.0,100.0
light_sparse,2052,det_holistic,awra,3.2835,0,0,tob,2.8774,14.115,87.63
light_sparse,2052,det_lexicographic,awra,3.2835,0,0,tob,2.8774,14.115,87.63
light_sparse,2052,det_speed,tob,2.8774,0,0,tob,2.8774,0.0,100.0
light_sparse,2052,random,random,25.3164,0,0,tob,2.8774,779.852,11.37
light_sparse,2052,seq,seq,21.718,0,0,tob,2.8774,654.792,13.25
light_sparse,2052,near,near,5.8423,0,0,tob,2.8774,103.046,49.25
light_sparse,2052,score,score,4.2771,0,0,tob,2.8774,48.649,67.27
light_sparse,2052,awra,awra,3.2835,0,0,tob,2.8774,14.115,87.63
light_sparse,2052,cb,cb,3.5638,0,0,tob,2.8774,23.857,80.74
light_sparse,2052,tob,tob,2.8774,0,0,tob,2.8774,0.0,100.0
light_sparse,2053,det_holistic,awra,2.9778,0,0,tob,2.5956,14.727,87.16
light_sparse,2053,det_lexicographic,awra,2.9778,0,0,tob,2.5956,14.727,87.16
light_sparse,2053,det_speed,tob,2.5956,0,0,tob,2.5956,0.0,100.0
light_sparse,2053,random,random,18.015,0,0,tob,2.5956,594.07,14.41
light_sparse,2053,seq,seq,20.4662,0,0,tob,2.5956,688.506,12.68
light_sparse,2053,near,near,7.1005,0,0,tob,2.5956,173.562,36.55
light_sparse,2053,score,score,6.5328,0,0,tob,2.5956,151.692,39.73
light_sparse,2053,awra,awra,2.9778,0,0,tob,2.5956,14.727,87.16
light_sparse,2053,cb,cb,3.2476,0,0,tob,2.5956,25.122,79.92
light_sparse,2053,tob,tob,2.5956,0,0,tob,2.5956,0.0,100.0
light_sparse,2054,det_holistic,awra,3.5469,0,0,tob,3.2588,8.839,91.88
light_sparse,2054,det_lexicographic,awra,3.5469,0,0,tob,3.2588,8.839,91.88
light_sparse,2054,det_speed,tob,3.2588,0,0,tob,3.2588,0.0,100.0
light_sparse,2054,random,random,16.1485,0,0,tob,3.2588,395.532,20.18
light_sparse,2054,seq,seq,17.6924,0,0,tob,3.2588,442.908,18.42
light_sparse,2054,near,near,5.8807,0,0,tob,3.2588,80.456,55.42
light_sparse,2054,score,score,4.6248,0,0,tob,3.2588,41.915,70.46
light_sparse,2054,awra,awra,3.5469,0,0,tob,3.2588,8.839,91.88
light_sparse,2054,cb,cb,4.0909,0,0,tob,3.2588,25.532,79.66
light_sparse,2054,tob,tob,3.2588,0,0,tob,3.2588,0.0,100.0
light_sparse,2055,det_holistic,awra,3.4361,0,0,tob,2.8985,18.548,84.35
light_sparse,2055,det_lexicographic,awra,3.4361,0,0,tob,2.8985,18.548,84.35
light_sparse,2055,det_speed,tob,2.8985,0,0,tob,2.8985,0.0,100.0
light_sparse,2055,random,random,14.5568,0,0,tob,2.8985,402.214,19.91
light_sparse,2055,seq,seq,18.1442,0,0,tob,2.8985,525.983,15.97
light_sparse,2055,near,near,5.3282,0,0,tob,2.8985,83.824,54.4
light_sparse,2055,score,score,4.1989,0,0,tob,2.8985,44.864,69.03
light_sparse,2055,awra,awra,3.4361,0,0,tob,2.8985,18.548,84.35
light_sparse,2055,cb,cb,3.6058,0,0,tob,2.8985,24.403,80.38
light_sparse,2055,tob,tob,2.8985,0,0,tob,2.8985,0.0,100.0
light_full,2026,det_holistic,awra,6.2275,0,0,tob,5.5431,12.347,89.01
light_full,2026,det_lexicographic,tob,5.5431,0,0,tob,5.5431,0.0,100.0
light_full,2026,det_speed,tob,5.5431,0,0,tob,5.5431,0.0,100.0
light_full,2026,random,random,20.0077,0,0,tob,5.5431,260.949,27.7
light_full,2026,seq,seq,20.3227,0,0,tob,5.5431,266.632,27.28
light_full,2026,near,near,9.8193,0,0,tob,5.5431,77.144,56.45
light_full,2026,score,score,9.365,0,0,tob,5.5431,68.95,59.19
light_full,2026,awra,awra,6.2275,0,0,tob,5.5431,12.347,89.01
light_full,2026,cb,cb,7.8524,0,0,tob,5.5431,41.661,70.59
light_full,2026,tob,tob,5.5431,0,0,tob,5.5431,0.0,100.0
light_full,2027,det_holistic,awra,5.9442,0,0,tob,5.2198,13.879,87.81
light_full,2027,det_lexicographic,tob,5.2198,0,0,tob,5.2198,0.0,100.0
light_full,2027,det_speed,tob,5.2198,0,0,tob,5.2198,0.0,100.0
light_full,2027,random,random,19.0752,0,0,tob,5.2198,265.441,27.36
light_full,2027,seq,seq,18.541,0,0,tob,5.2198,255.207,28.15
light_full,2027,near,near,11.2035,0,0,tob,5.2198,114.636,46.59
light_full,2027,score,score,11.0285,0,0,tob,5.2198,111.284,47.33
light_full,2027,awra,awra,5.9442,0,0,tob,5.2198,13.879,87.81
light_full,2027,cb,cb,7.4476,0,0,tob,5.2198,42.68,70.09
light_full,2027,tob,tob,5.2198,0,0,tob,5.2198,0.0,100.0
light_full,2028,det_holistic,awra,5.2222,0,0,tob,4.0326,29.501,77.22
light_full,2028,det_lexicographic,tob,4.0326,0,0,tob,4.0326,0.0,100.0
light_full,2028,det_speed,tob,4.0326,0,0,tob,4.0326,0.0,100.0
light_full,2028,random,random,22.8087,0,0,tob,4.0326,465.611,17.68
light_full,2028,seq,seq,20.5285,0,0,tob,4.0326,409.067,19.64
light_full,2028,near,near,7.4313,0,0,tob,4.0326,84.281,54.26
light_full,2028,score,score,6.7163,0,0,tob,4.0326,66.552,60.04
light_full,2028,awra,awra,5.2222,0,0,tob,4.0326,29.501,77.22
light_full,2028,cb,cb,5.4416,0,0,tob,4.0326,34.942,74.11
light_full,2028,tob,tob,4.0326,0,0,tob,4.0326,0.0,100.0
light_full,2029,det_holistic,awra,6.4486,0,0,tob,4.5546,41.585,70.63
light_full,2029,det_lexicographic,tob,4.5546,0,0,tob,4.5546,0.0,100.0
light_full,2029,det_speed,tob,4.5546,0,0,tob,4.5546,0.0,100.0
light_full,2029,random,random,22.5198,0,0,tob,4.5546,394.442,20.22
light_full,2029,seq,seq,15.2761,0,0,tob,4.5546,235.401,29.82
light_full,2029,near,near,7.8521,0,0,tob,4.5546,72.399,58.0
light_full,2029,score,score,7.4979,0,0,tob,4.5546,64.623,60.74
light_full,2029,awra,awra,6.4486,0,0,tob,4.5546,41.585,70.63
light_full,2029,cb,cb,6.3152,0,0,tob,4.5546,38.657,72.12
light_full,2029,tob,tob,4.5546,0,0,tob,4.5546,0.0,100.0
light_full,2030,det_holistic,awra,5.9336,0,0,tob,4.2874,38.395,72.26
light_full,2030,det_lexicographic,tob,4.2874,0,0,tob,4.2874,0.0,100.0
light_full,2030,det_speed,tob,4.2874,0,0,tob,4.2874,0.0,100.0
light_full,2030,random,random,18.5346,0,0,tob,4.2874,332.3,23.13
light_full,2030,seq,seq,19.5904,0,0,tob,4.2874,356.924,21.89
light_full,2030,near,near,7.468,0,0,tob,4.2874,74.183,57.41
light_full,2030,score,score,6.446,0,0,tob,4.2874,50.345,66.51
light_full,2030,awra,awra,5.9336,0,0,tob,4.2874,38.395,72.26
light_full,2030,cb,cb,5.8664,0,0,tob,4.2874,36.828,73.08
light_full,2030,tob,tob,4.2874,0,0,tob,4.2874,0.0,100.0
light_full,2031,det_holistic,awra,4.474,0,0,tob,3.5394,26.406,79.11
light_full,2031,det_lexicographic,tob,3.5394,0,0,tob,3.5394,0.0,100.0
light_full,2031,det_speed,tob,3.5394,0,0,tob,3.5394,0.0,100.0
light_full,2031,random,random,26.3077,0,0,tob,3.5394,643.275,13.45
light_full,2031,seq,seq,15.2836,0,0,tob,3.5394,331.81,23.16
light_full,2031,near,near,8.9784,0,0,tob,3.5394,153.669,39.42
light_full,2031,score,score,8.3971,0,0,tob,3.5394,137.243,42.15
light_full,2031,awra,awra,4.474,0,0,tob,3.5394,26.406,79.11
light_full,2031,cb,cb,4.6649,0,0,tob,3.5394,31.799,75.87
light_full,2031,tob,tob,3.5394,0,0,tob,3.5394,0.0,100.0
light_full,2032,det_holistic,awra,4.2488,0,0,tob,3.428,23.943,80.68
light_full,2032,det_lexicographic,tob,3.428,0,0,tob,3.428,0.0,100.0
light_full,2032,det_speed,tob,3.428,0,0,tob,3.428,0.0,100.0
light_full,2032,random,random,21.5108,0,0,tob,3.428,527.501,15.94
light_full,2032,seq,seq,19.5344,0,0,tob,3.428,469.847,17.55
light_full,2032,near,near,10.0919,0,0,tob,3.428,194.396,33.97
light_full,2032,score,score,9.4956,0,0,tob,3.428,177.001,36.1
light_full,2032,awra,awra,4.2488,0,0,tob,3.428,23.943,80.68
light_full,2032,cb,cb,4.424,0,0,tob,3.428,29.054,77.49
light_full,2032,tob,tob,3.428,0,0,tob,3.428,0.0,100.0
light_full,2033,det_holistic,awra,6.4035,0,0,tob,4.2831,49.508,66.89
light_full,2033,det_lexicographic,tob,4.2831,0,0,tob,4.2831,0.0,100.0
light_full,2033,det_speed,tob,4.2831,0,0,tob,4.2831,0.0,100.0
light_full,2033,random,random,19.5936,0,0,tob,4.2831,357.465,21.86
light_full,2033,seq,seq,22.6308,0,0,tob,4.2831,428.378,18.93
light_full,2033,near,near,7.7783,0,0,tob,4.2831,81.605,55.06
light_full,2033,score,score,6.6808,0,0,tob,4.2831,55.981,64.11
light_full,2033,awra,awra,6.4035,0,0,tob,4.2831,49.508,66.89
light_full,2033,cb,cb,5.8305,0,0,tob,4.2831,36.13,73.46
light_full,2033,tob,tob,4.2831,0,0,tob,4.2831,0.0,100.0
light_full,2034,det_holistic,awra,5.5079,0,0,tob,3.9613,39.043,71.92
light_full,2034,det_lexicographic,tob,3.9613,0,0,tob,3.9613,0.0,100.0
light_full,2034,det_speed,tob,3.9613,0,0,tob,3.9613,0.0,100.0
light_full,2034,random,random,20.8943,0,0,tob,3.9613,427.461,18.96
light_full,2034,seq,seq,23.3768,0,0,tob,3.9613,490.13,16.95
light_full,2034,near,near,10.699,0,0,tob,3.9613,170.089,37.02
light_full,2034,score,score,10.5773,0,0,tob,3.9613,167.015,37.45
light_full,2034,awra,awra,5.5079,0,0,tob,3.9613,39.043,71.92
light_full,2034,cb,cb,5.3871,0,0,tob,3.9613,35.994,73.53
light_full,2034,tob,tob,3.9613,0,0,tob,3.9613,0.0,100.0
light_full,2035,det_holistic,awra,5.3944,0,0,tob,4.5245,19.227,83.87
light_full,2035,det_lexicographic,tob,4.5245,0,0,tob,4.5245,0.0,100.0
light_full,2035,det_speed,tob,4.5245,0,0,tob,4.5245,0.0,100.0
light_full,2035,random,random,22.4002,0,0,tob,4.5245,395.09,20.2
light_full,2035,seq,seq,17.047,0,0,tob,4.5245,276.773,26.54
light_full,2035,near,near,8.4559,0,0,tob,4.5245,86.892,53.51
light_full,2035,score,score,7.8953,0,0,tob,4.5245,74.503,57.31
light_full,2035,awra,awra,5.3944,0,0,tob,4.5245,19.227,83.87
light_full,2035,cb,cb,6.1238,0,0,tob,4.5245,35.347,73.88
light_full,2035,tob,tob,4.5245,0,0,tob,4.5245,0.0,100.0
light_full,2036,det_holistic,awra,5.115,0,0,tob,4.2218,21.156,82.54
light_full,2036,det_lexicographic,tob,4.2218,0,0,tob,4.2218,0.0,100.0
light_full,2036,det_speed,tob,4.2218,0,0,tob,4.2218,0.0,100.0
light_full,2036,random,random,15.7761,0,0,tob,4.2218,273.681,26.76
light_full,2036,seq,seq,16.3675,0,0,tob,4.2218,287.69,25.79
light_full,2036,near,near,7.9649,0,0,tob,4.2218,88.661,53.01
light_full,2036,score,score,7.2276,0,0,tob,4.2218,71.197,58.41
light_full,2036,awra,awra,5.115,0,0,tob,4.2218,21.156,82.54
light_full,2036,cb,cb,5.9086,0,0,tob,4.2218,39.955,71.45
light_full,2036,tob,tob,4.2218,0,0,tob,4.2218,0.0,100.0
light_full,2037,det_holistic,awra,6.2365,0,0,tob,5.3504,16.563,85.79
light_full,2037,det_lexicographic,tob,5.3504,0,0,tob,5.3504,0.0,100.0
light_full,2037,det_speed,tob,5.3504,0,0,tob,5.3504,0.0,100.0
light_full,2037,random,random,17.1737,0,0,tob,5.3504,220.981,31.15
light_full,2037,seq,seq,19.368,0,0,tob,5.3504,261.993,27.62
light_full,2037,near,near,9.2562,0,0,tob,5.3504,73.0,57.8
light_full,2037,score,score,9.0049,0,0,tob,5.3504,68.303,59.42
light_full,2037,awra,awra,6.2365,0,0,tob,5.3504,16.563,85.79
light_full,2037,cb,cb,7.5603,0,0,tob,5.3504,41.304,70.77
light_full,2037,tob,tob,5.3504,0,0,tob,5.3504,0.0,100.0
light_full,2038,det_holistic,awra,6.3735,0,0,tob,4.7759,33.451,74.93
light_full,2038,det_lexicographic,tob,4.7759,0,0,tob,4.7759,0.0,100.0
light_full,2038,det_speed,tob,4.7759,0,0,tob,4.7759,0.0,100.0
light_full,2038,random,random,22.5701,0,0,tob,4.7759,372.58,21.16
light_full,2038,seq,seq,23.2766,0,0,tob,4.7759,387.372,20.52
light_full,2038,near,near,8.6112,0,0,tob,4.7759,80.305,55.46
light_full,2038,score,score,7.659,0,0,tob,4.7759,60.366,62.36
light_full,2038,awra,awra,6.3735,0,0,tob,4.7759,33.451,74.93
light_full,2038,cb,cb,6.8158,0,0,tob,4.7759,42.711,70.07
light_full,2038,tob,tob,4.7759,0,0,tob,4.7759,0.0,100.0
light_full,2039,det_holistic,awra,6.137,0,0,tob,4.7864,28.217,77.99
light_full,2039,det_lexicographic,tob,4.7864,0,0,tob,4.7864,0.0,100.0
light_full,2039,det_speed,tob,4.7864,0,0,tob,4.7864,0.0,100.0
light_full,2039,random,random,24.0636,0,0,tob,4.7864,402.749,19.89
light_full,2039,seq,seq,21.3856,0,0,tob,4.7864,346.799,22.38
light_full,2039,near,near,8.2719,0,0,tob,4.7864,72.821,57.86
light_full,2039,score,score,7.5318,0,0,tob,4.7864,57.358,63.55
light_full,2039,awra,awra,6.137,0,0,tob,4.7864,28.217,77.99
light_full,2039,cb,cb,6.7099,0,0,tob,4.7864,40.186,71.33
light_full,2039,tob,tob,4.7864,0,0,tob,4.7864,0.0,100.0
light_full,2040,det_holistic,awra,5.6354,0,0,tob,4.21,33.858,74.71
light_full,2040,det_lexicographic,tob,4.21,0,0,tob,4.21,0.0,100.0
light_full,2040,det_speed,tob,4.21,0,0,tob,4.21,0.0,100.0
light_full,2040,random,random,21.0889,0,0,tob,4.21,400.927,19.96
light_full,2040,seq,seq,16.0387,0,0,tob,4.21,280.968,26.25
light_full,2040,near,near,7.9728,0,0,tob,4.21,89.379,52.8
light_full,2040,score,score,7.2378,0,0,tob,4.21,71.921,58.17
light_full,2040,awra,awra,5.6354,0,0,tob,4.21,33.858,74.71
light_full,2040,cb,cb,5.6278,0,0,tob,4.21,33.677,74.81
light_full,2040,tob,tob,4.21,0,0,tob,4.21,0.0,100.0
light_full,2041,det_holistic,awra,6.2437,0,0,tob,5.0984,22.464,81.66
light_full,2041,det_lexicographic,tob,5.0984,0,0,tob,5.0984,0.0,100.0
light_full,2041,det_speed,tob,5.0984,0,0,tob,5.0984,0.0,100.0
light_full,2041,random,random,20.4697,0,0,tob,5.0984,301.494,24.91
light_full,2041,seq,seq,20.0602,0,0,tob,5.0984,293.462,25.42
light_full,2041,near,near,9.7278,0,0,tob,5.0984,90.801,52.41
light_full,2041,score,score,9.3007,0,0,tob,5.0984,82.425,54.82
light_full,2041,awra,awra,6.2437,0,0,tob,5.0984,22.464,81.66
light_full,2041,cb,cb,7.1844,0,0,tob,5.0984,40.915,70.96
light_full,2041,tob,tob,5.0984,0,0,tob,5.0984,0.0,100.0
light_full,2042,det_holistic,awra,5.3579,0,0,tob,4.4138,21.39,82.38
light_full,2042,det_lexicographic,tob,4.4138,0,0,tob,4.4138,0.0,100.0
light_full,2042,det_speed,tob,4.4138,0,0,tob,4.4138,0.0,100.0
light_full,2042,random,random,24.0636,0,0,tob,4.4138,445.185,18.34
light_full,2042,seq,seq,20.5831,0,0,tob,4.4138,366.331,21.44
light_full,2042,near,near,9.0331,0,0,tob,4.4138,104.653,48.86
light_full,2042,score,score,8.3898,0,0,tob,4.4138,90.079,52.61
light_full,2042,awra,awra,5.3579,0,0,tob,4.4138,21.39,82.38
light_full,2042,cb,cb,6.2533,0,0,tob,4.4138,41.674,70.58
light_full,2042,tob,tob,4.4138,0,0,tob,4.4138,0.0,100.0
light_full,2043,det_holistic,awra,5.2713,0,0,tob,4.2602,23.733,80.82
light_full,2043,det_lexicographic,tob,4.2602,0,0,tob,4.2602,0.0,100.0
light_full,2043,det_speed,tob,4.2602,0,0,tob,4.2602,0.0,100.0
light_full,2043,random,random,19.0919,0,0,tob,4.2602,348.145,22.31
light_full,2043,seq,seq,15.9811,0,0,tob,4.2602,275.124,26.66
light_full,2043,near,near,7.1157,0,0,tob,4.2602,67.027,59.87
light_full,2043,score,score,6.4614,0,0,tob,4.2602,51.669,65.93
light_full,2043,awra,awra,5.2713,0,0,tob,4.2602,23.733,80.82
light_full,2043,cb,cb,5.9275,0,0,tob,4.2602,39.136,71.87
light_full,2043,tob,tob,4.2602,0,0,tob,4.2602,0.0,100.0
light_full,2044,det_holistic,awra,5.0678,0,0,tob,3.9165,29.395,77.28
light_full,2044,det_lexicographic,tob,3.9165,0,0,tob,3.9165,0.0,100.0
light_full,2044,det_speed,tob,3.9165,0,0,tob,3.9165,0.0,100.0
light_full,2044,random,random,19.175,0,0,tob,3.9165,389.589,20.43
light_full,2044,seq,seq,20.7635,0,0,tob,3.9165,430.149,18.86
light_full,2044,near,near,8.0709,0,0,tob,3.9165,106.072,48.53
light_full,2044,score,score,7.2101,0,0,tob,3.9165,84.093,54.32
light_full,2044,awra,awra,5.0678,0,0,tob,3.9165,29.395,77.28
light_full,2044,cb,cb,5.2942,0,0,tob,3.9165,35.176,73.98
light_full,2044,tob,tob,3.9165,0,0,tob,3.9165,0.0,100.0
light_full,2045,det_holistic,awra,5.918,0,0,tob,4.2003,40.894,70.98
light_full,2045,det_lexicographic,tob,4.2003,0,0,tob,4.2003,0.0,100.0
light_full,2045,det_speed,tob,4.2003,0,0,tob,4.2003,0.0,100.0
light_full,2045,random,random,20.178,0,0,tob,4.2003,380.394,20.82
light_full,2045,seq,seq,20.2974,0,0,tob,4.2003,383.236,20.69
light_full,2045,near,near,7.6858,0,0,tob,4.2003,82.983,54.65
light_full,2045,score,score,6.7529,0,0,tob,4.2003,60.772,62.2
light_full,2045,awra,awra,5.918,0,0,tob,4.2003,40.894,70.98
light_full,2045,cb,cb,5.715,0,0,tob,4.2003,36.062,73.5
light_full,2045,tob,tob,4.2003,0,0,tob,4.2003,0.0,100.0
